,CustomerID,Name,Age,Gender,Email,PurchaseAmount,PurchaseDate,ProductCategory,Rating
1068,CUST2068,Fatma Hassan,16.0,female,fatma.hassan@yahoo.com,713.31,2024-12-31,Other,2.0
1069,CUST2069,Alaa Ali,15.0,male,alaa.ali@gmail.com,644.95,2025-01-16,Clothing,4.0
1070,CUST2070,Alaa Ali,61.0,female,alaa.ali@hotmail.com,767.46,2024-09-30,Other,4.0
1071,CUST2071,Sara Hassan,72.0,male,sara.hassan@yahoo.com,340.76,2023-04-03,Electronics,2.0
1072,CUST2072,Lina Smith,20.0,male,lina.smith@gmail.com,670.46,2024-03-08,Other,2.0
1073,CUST2073,Alaa Mahmoud,58.0,female,alaa.mahmoud@hotmail.com,767.19,2020-12-30,Home,2.0
1074,CUST2074,Sara Ibrahim,20.0,male,sara.ibrahim@hotmail.com,940.24,2024-02-06,Electronics,2.0
1075,CUST2075,Ali Ali,15.0,male,ali.ali@yahoo.com,186.01,2024-01-01,Electronics,5.0
1076,CUST2076,Sara Ibrahim,20.0,male,sara.ibrahim@hotmail.com,470.83,2023-07-28,Electronics,5.0
1077,CUST2077,Ahmed Ali,20.0,male,ahmed.ali@yahoo.com,345.44,2024-03-18,Toys,3.0
1078,CUST2078,Sara Ali,36.0,female,sara.ali@hotmail.com,599.22,2024-03-13,Other,3.0
1079,CUST2079,Ali Hassan,15.0,male,ali.hassan@gmail.com,200.64,2023-11-10,Books,4.0
1080,CUST2080,Ali Ibrahim,15.0,male,ali.ibrahim@gmail.com,422.95,2023-10-11,Other,2.0
1081,CUST2081,Ahmed Ibrahim,47.0,male,ahmed.ibrahim@yahoo.com,99.96,2020-12-30,Electronics,4.0
1082,CUST2082,John Gaber,15.0,female,john.gaber@yahoo.com,360.47,2025-02-03,Clothing,5.0
1083,CUST2083,Fatma Gaber,18.0,male,fatma.gaber@gmail.com,557.32,2023-09-06,Home,5.0
1084,CUST2084,Sara Gaber,20.0,male,sara.gaber@yahoo.com,154.27,2024-05-13,Other,3.0
1085,CUST2085,Ahmed Ali,27.0,female,ahmed.ali@hotmail.com,223.97,2025-06-04,Home,2.0
1086,CUST2086,Fatma Gaber,20.0,male,fatma.gaber@gmail.com,798.18,2023-09-11,Clothing,3.0
1087,CUST2087,Lina Ibrahim,20.0,female,lina.ibrahim@gmail.com,384.38,2024-08-07,Books,5.0
1088,CUST2088,Alaa Mahmoud,15.0,male,alaa.mahmoud@gmail.com,480.65,2025-01-22,Home,5.0
1089,CUST2089,Mark Ali,20.0,female,mark.ali@yahoo.com,176.36,2025-05-28,Other,3.0
1090,CUST2090,Ali Ali,20.0,male,ali.ali@gmail.com,625.98,2024-10-07,Home,1.0
1091,CUST2091,Lina Smith,15.0,female,lina.smith@hotmail.com,638.58,2023-08-19,Other,4.0
1092,CUST2092,Sara Ali,15.0,male,sara.ali@hotmail.com,238.09,2024-06-16,Clothing,1.0
1093,CUST2093,Alaa Smith,20.0,female,alaa.smith@gmail.com,104.8,2024-04-07,Clothing,3.0
1094,CUST2094,Sara Mahmoud,38.0,female,sara.mahmoud@yahoo.com,903.58,2025-05-18,Clothing,5.0
1095,CUST2095,John Hassan,89.0,female,john.hassan@hotmail.com,358.39,2024-02-28,Books,5.0
1096,CUST2096,Ali Ibrahim,15.0,male,ali.ibrahim@hotmail.com,656.05,2023-11-12,Books,3.0
1097,CUST2097,Fatma Hassan,15.0,female,fatma.hassan@gmail.com,320.98,2024-11-09,Other,3.0
1098,CUST2098,Alaa Smith,41.0,male,alaa.smith@hotmail.com,255.2,2024-01-02,Home,3.0
1099,CUST2099,Ali Ali,15.0,male,ali.ali@yahoo.com,347.66,2024-03-31,Clothing,3.0
1100,CUST2100,Mark Smith,20.0,female,mark.smith@yahoo.com,418.12,2024-04-12,Clothing,1.0
1101,CUST2101,Alaa Smith,20.0,male,alaa.smith@hotmail.com,724.67,2022-11-29,Home,3.0
1102,CUST2102,Ali Hassan,64.0,female,ali.hassan@hotmail.com,977.19,2024-03-25,Home,5.0
1103,CUST2103,Sara Ibrahim,20.0,male,sara.ibrahim@yahoo.com,509.8973789316026,2024-07-24,Clothing,3.0
1104,CUST2104,Alaa Ali,15.0,male,alaa.ali@hotmail.com,550.31,2024-12-26,Electronics,4.0
1105,CUST2105,John Mahmoud,20.0,male,john.mahmoud@yahoo.com,339.68,2024-05-02,Other,2.0
1106,CUST2106,Mark Smith,22.0,male,mark.smith@gmail.com,940.78,2023-02-12,Books,4.0
1107,CUST2107,Ahmed Hassan,15.0,male,ahmed.hassan@yahoo.com,322.99,2023-04-01,Other,5.0
1108,CUST2108,Ali Smith,20.0,female,ali.smith@yahoo.com,83.73,2025-03-07,Books,3.0
1109,CUST2109,Fatma Hassan,15.0,male,fatma.hassan@hotmail.com,766.15,2025-03-05,Other,3.0
1110,CUST2110,Sara Gaber,15.0,male,sara.gaber@gmail.com,200.7,2020-12-30,Clothing,1.0
1111,CUST2111,Sara Hassan,20.0,female,sara.hassan@yahoo.com,283.4,2023-05-22,Home,3.0
1112,CUST2112,Lina Ibrahim,15.0,male,lina.ibrahim@yahoo.com,501.88,2025-05-23,Books,1.0
1113,CUST2113,Sara Ibrahim,15.0,male,sara.ibrahim@hotmail.com,495.01,2024-04-14,Clothing,3.0
1114,CUST2114,John Ibrahim,20.0,female,john.ibrahim@hotmail.com,236.87,2024-08-19,Books,3.0
1115,CUST2115,Mark Smith,20.0,female,mark.smith@gmail.com,833.24,2025-05-01,Books,3.0
1116,CUST2116,Fatma Gaber,20.0,male,fatma.gaber@yahoo.com,74.67,2023-07-22,Clothing,5.0
1117,CUST2117,Mark Mahmoud,15.0,female,mark.mahmoud@yahoo.com,19.29,2024-07-06,Other,5.0
1118,CUST2118,Fatma Ali,48.0,male,fatma.ali@yahoo.com,963.2,2023-06-25,Books,1.0
1119,CUST2119,Mark Smith,20.0,female,mark.smith@hotmail.com,175.16,2024-09-24,Clothing,2.0
1120,CUST2120,John Ali,20.0,male,john.ali@hotmail.com,578.93,2024-03-13,Other,3.0
1121,CUST2121,John Smith,15.0,female,john.smith@yahoo.com,969.11,2022-11-15,Clothing,5.0
1122,CUST2122,Ahmed Hassan,81.0,female,ahmed.hassan@gmail.com,395.15,2023-09-04,Clothing,5.0
1123,CUST2123,Ali Ali,20.0,female,ali.ali@yahoo.com,677.07,2024-07-03,Electronics,3.0
1124,CUST2124,Fatma Ibrahim,15.0,male,fatma.ibrahim@gmail.com,509.8973789316026,2025-05-06,Toys,5.0
1125,CUST2125,Fatma Smith,20.0,female,fatma.smith@yahoo.com,857.02,2024-08-05,Toys,5.0
1126,CUST2126,Ahmed Hassan,20.0,male,ahmed.hassan@gmail.com,884.53,2024-11-06,Other,4.0
1127,CUST2127,Lina Hassan,15.0,male,lina.hassan@hotmail.com,555.05,2023-08-13,Books,2.0
1128,CUST2128,Alaa Ibrahim,20.0,male,alaa.ibrahim@hotmail.com,894.09,2024-12-14,Clothing,5.0
1129,CUST2129,Ali Smith,50.0,female,ali.smith@yahoo.com,600.89,2024-10-06,Toys,5.0
1130,CUST2130,Lina Mahmoud,20.0,male,lina.mahmoud@gmail.com,464.07,2024-08-16,Other,2.0
1131,CUST2131,Ali Gaber,15.0,male,ali.gaber@hotmail.com,957.64,2025-03-03,Clothing,1.0
1132,CUST2132,Mark Mahmoud,20.0,female,mark.mahmoud@hotmail.com,956.25,2020-12-30,Home,2.0
1133,CUST2133,Ahmed Hassan,15.0,male,ahmed.hassan@gmail.com,82.25,2025-03-02,Electronics,1.0
1134,CUST2134,Alaa Smith,15.0,male,alaa.smith@gmail.com,676.34,2024-01-29,Home,5.0
1135,CUST2135,John Ibrahim,20.0,male,john.ibrahim@yahoo.com,376.63,2023-03-10,Books,5.0
1136,CUST2136,Ali Ali,20.0,male,ali.ali@yahoo.com,509.8973789316026,2024-05-18,Clothing,5.0
1137,CUST2137,Sara Ali,20.0,male,sara.ali@gmail.com,936.44,2020-12-30,Clothing,4.0
1138,CUST2138,Lina Smith,20.0,female,lina.smith@hotmail.com,509.8973789316026,2024-05-10,Books,1.0
1139,CUST2139,John Mahmoud,15.0,female,john.mahmoud@gmail.com,284.32,2025-02-24,Clothing,3.0
1140,CUST2140,Alaa Smith,76.0,female,alaa.smith@yahoo.com,614.68,2024-09-26,Books,5.0
1141,CUST2141,Fatma Ali,15.0,male,fatma.ali@gmail.com,501.28,2024-04-15,Toys,4.0
1142,CUST2142,Ali Ibrahim,20.0,female,ali.ibrahim@yahoo.com,785.23,2023-12-17,Other,2.0
1143,CUST2143,Mark Ibrahim,20.0,male,mark.ibrahim@gmail.com,900.34,2023-06-09,Clothing,3.0
1144,CUST2144,Fatma Hassan,15.0,male,fatma.hassan@yahoo.com,623.04,2022-11-22,Other,1.0
1145,CUST2145,Alaa Gaber,20.0,female,alaa.gaber@hotmail.com,978.99,2025-03-06,Books,3.0
1146,CUST2146,Mark Hassan,20.0,male,mark.hassan@gmail.com,429.65,2023-04-06,Other,5.0
1147,CUST2147,John Ibrahim,74.0,female,john.ibrahim@yahoo.com,165.22,2022-12-04,Toys,5.0
1148,CUST2148,Sara Gaber,20.0,male,sara.gaber@hotmail.com,485.26,2023-12-07,Electronics,5.0
1149,CUST2149,John Ali,15.0,male,john.ali@gmail.com,370.39,2024-07-13,Other,5.0
1150,CUST2150,John Smith,58.0,female,john.smith@gmail.com,156.25,2023-05-06,Electronics,3.0
1151,CUST2151,Ahmed Hassan,86.0,female,ahmed.hassan@yahoo.com,827.57,2023-01-06,Books,3.0
1152,CUST2152,Alaa Mahmoud,20.0,male,alaa.mahmoud@hotmail.com,451.21,2024-12-27,Other,5.0
1153,CUST2153,Mark Smith,73.0,female,mark.smith@gmail.com,976.66,2024-04-19,Clothing,5.0
1154,CUST2154,Mark Mahmoud,44.0,female,mark.mahmoud@hotmail.com,632.7,2023-06-15,Electronics,1.0
1155,CUST2155,Sara Gaber,20.0,male,sara.gaber@hotmail.com,798.39,2025-07-06,Books,3.0
1156,CUST2156,Ahmed Mahmoud,15.0,male,ahmed.mahmoud@hotmail.com,698.47,2023-04-22,Clothing,4.0
1157,CUST2157,Ali Smith,15.0,female,ali.smith@hotmail.com,280.93,2020-12-30,Toys,5.0
1158,CUST2158,Alaa Ibrahim,15.0,male,alaa.ibrahim@hotmail.com,963.19,2025-07-15,Other,4.0
1159,CUST2159,John Ibrahim,20.0,female,john.ibrahim@hotmail.com,509.8973789316026,2024-06-29,Clothing,3.0
1160,CUST2160,Ali Ali,20.0,male,ali.ali@yahoo.com,651.22,2024-06-27,Toys,1.0
1161,CUST2161,Ali Ali,15.0,female,ali.ali@gmail.com,835.75,2024-04-27,Books,4.0
1162,CUST2162,Fatma Ali,20.0,male,fatma.ali@gmail.com,415.16,2022-11-27,Home,3.0
1163,CUST2163,Alaa Ali,18.0,female,alaa.ali@yahoo.com,13.0,2023-11-17,Other,2.0
1164,CUST2164,Fatma Smith,20.0,male,fatma.smith@yahoo.com,577.39,2025-01-01,Other,5.0
1165,CUST2165,Alaa Hassan,55.0,male,alaa.hassan@yahoo.com,862.44,2024-05-20,Other,5.0
1166,CUST2166,Sara Smith,20.0,female,sara.smith@yahoo.com,804.4,2022-12-30,Clothing,5.0
1167,CUST2167,Ali Ibrahim,44.0,male,ali.ibrahim@gmail.com,509.8973789316026,2024-09-27,Home,4.0
1168,CUST2168,John Gaber,90.0,female,john.gaber@yahoo.com,683.68,2024-05-13,Other,1.0
1169,CUST2169,Alaa Ibrahim,20.0,male,alaa.ibrahim@hotmail.com,476.61,2024-02-27,Books,2.0
1170,CUST2170,Ali Ali,70.0,male,ali.ali@gmail.com,17.77,2023-04-10,Books,3.0
1171,CUST2171,Fatma Hassan,15.0,female,fatma.hassan@gmail.com,611.01,2024-11-15,Electronics,1.0
1172,CUST2172,Ahmed Gaber,20.0,female,ahmed.gaber@hotmail.com,284.3,2023-08-18,Books,4.0
1173,CUST2173,Ali Smith,20.0,male,ali.smith@hotmail.com,509.8973789316026,2023-01-28,Electronics,3.0
1174,CUST2174,Fatma Hassan,20.0,male,fatma.hassan@yahoo.com,509.8973789316026,2023-02-22,Electronics,5.0
1175,CUST2175,Mark Hassan,90.0,male,mark.hassan@yahoo.com,753.1,2020-12-30,Home,5.0
1176,CUST2176,Ali Ibrahim,20.0,female,ali.ibrahim@gmail.com,36.36,2023-12-15,Other,1.0
1177,CUST2177,Mark Ali,41.0,female,mark.ali@yahoo.com,827.83,2024-03-16,Books,4.0
1178,CUST2178,Ahmed Smith,15.0,female,ahmed.smith@gmail.com,931.69,2024-05-21,Other,3.0
1179,CUST2179,Alaa Ali,32.0,male,alaa.ali@hotmail.com,652.15,2023-06-24,Home,3.0
1180,CUST2180,Fatma Mahmoud,20.0,female,fatma.mahmoud@gmail.com,509.8973789316026,2024-06-08,Toys,5.0
1181,CUST2181,Fatma Gaber,63.0,female,fatma.gaber@yahoo.com,377.92,2023-11-06,Electronics,1.0
1182,CUST2182,Mark Ali,18.0,female,mark.ali@gmail.com,846.93,2020-12-30,Home,5.0
1183,CUST2183,Ahmed Ibrahim,20.0,male,ahmed.ibrahim@gmail.com,915.64,2024-02-24,Clothing,5.0
1184,CUST2184,Fatma Gaber,20.0,female,fatma.gaber@hotmail.com,778.09,2024-08-13,Books,3.0
1185,CUST2185,Ali Hassan,20.0,male,ali.hassan@hotmail.com,925.19,2024-05-05,Other,5.0
1186,CUST2186,Mark Hassan,20.0,male,mark.hassan@yahoo.com,513.62,2025-05-18,Electronics,5.0
1187,CUST2187,Lina Smith,20.0,female,lina.smith@gmail.com,297.71,2022-11-22,Toys,5.0
1188,CUST2188,Ahmed Gaber,20.0,female,ahmed.gaber@gmail.com,808.28,2024-07-10,Other,5.0
1189,CUST2189,Ali Hassan,62.0,female,ali.hassan@hotmail.com,940.72,2023-12-30,Other,3.0
1190,CUST2190,Ali Ali,20.0,female,ali.ali@hotmail.com,196.88,2024-10-01,Other,3.0
1191,CUST2191,Lina Gaber,43.0,male,lina.gaber@gmail.com,261.2,2023-01-17,Other,5.0
1192,CUST2192,Fatma Hassan,15.0,female,fatma.hassan@yahoo.com,382.28,2024-02-25,Other,5.0
1193,CUST2193,Ali Hassan,20.0,male,ali.hassan@gmail.com,314.57,2024-03-19,Home,4.0
1194,CUST2194,Lina Ali,88.0,female,lina.ali@yahoo.com,509.8973789316026,2023-12-16,Toys,2.0
1195,CUST2195,Lina Gaber,15.0,female,lina.gaber@gmail.com,574.61,2024-04-10,Clothing,5.0
1196,CUST2196,Fatma Hassan,20.0,female,fatma.hassan@hotmail.com,509.8973789316026,2024-06-10,Books,3.0
1197,CUST2197,Lina Ibrahim,20.0,female,lina.ibrahim@hotmail.com,509.8973789316026,2023-09-20,Electronics,1.0
1198,CUST2198,John Smith,20.0,male,john.smith@yahoo.com,79.68,2025-07-10,Electronics,2.0
1199,CUST2199,Ali Ibrahim,19.0,female,ali.ibrahim@gmail.com,433.06,2023-09-08,Home,3.0
1200,CUST2200,Fatma Smith,20.0,female,fatma.smith@yahoo.com,510.29,2024-04-09,Books,3.0
1201,CUST2201,Lina Smith,20.0,female,lina.smith@yahoo.com,394.93,2023-11-14,Clothing,5.0
1202,CUST2202,Lina Smith,15.0,male,lina.smith@yahoo.com,643.35,2024-02-01,Toys,4.0
1203,CUST2203,Lina Ali,20.0,male,lina.ali@yahoo.com,244.49,2025-01-09,Home,1.0
1204,CUST2204,Ahmed Ibrahim,15.0,male,ahmed.ibrahim@gmail.com,407.95,2024-08-01,Other,3.0
1205,CUST2205,Ali Smith,15.0,male,ali.smith@yahoo.com,509.8973789316026,2024-09-01,Other,3.0
1206,CUST2206,Lina Gaber,15.0,male,lina.gaber@yahoo.com,781.75,2023-12-02,Toys,5.0
1207,CUST2207,Ali Gaber,15.0,female,ali.gaber@gmail.com,283.69,2023-06-25,Electronics,4.0
1208,CUST2208,Lina Mahmoud,20.0,male,lina.mahmoud@gmail.com,840.98,2022-11-02,Home,3.0
1209,CUST2209,Mark Smith,15.0,male,mark.smith@hotmail.com,286.59,2024-11-04,Books,3.0
1210,CUST2210,John Smith,55.0,female,john.smith@yahoo.com,300.97,2023-09-02,Other,3.0
1211,CUST2211,Ali Ali,20.0,female,ali.ali@yahoo.com,889.53,2024-05-28,Books,5.0
1212,CUST2212,Fatma Hassan,15.0,male,fatma.hassan@gmail.com,733.62,2024-05-25,Clothing,5.0
1213,CUST2213,Ahmed Gaber,15.0,male,ahmed.gaber@hotmail.com,964.72,2024-06-02,Toys,4.0
1214,CUST2214,John Ali,15.0,male,john.ali@hotmail.com,561.81,2023-07-03,Other,3.0
1215,CUST2215,Ahmed Ibrahim,39.0,female,ahmed.ibrahim@gmail.com,560.21,2024-05-15,Books,3.0
1216,CUST2216,Lina Ali,20.0,male,lina.ali@yahoo.com,799.32,2024-11-29,Books,5.0
1217,CUST2217,Alaa Smith,20.0,male,alaa.smith@gmail.com,535.6,2025-07-01,Clothing,4.0
1218,CUST2218,Mark Gaber,20.0,male,mark.gaber@yahoo.com,610.87,2024-12-03,Electronics,1.0
1219,CUST2219,Fatma Hassan,15.0,female,fatma.hassan@gmail.com,739.49,2022-11-05,Electronics,2.0
1220,CUST2220,Fatma Mahmoud,37.0,male,fatma.mahmoud@yahoo.com,92.52,2024-06-24,Home,3.0
1221,CUST2221,Sara Ali,15.0,male,sara.ali@hotmail.com,769.91,2024-05-10,Other,2.0
1222,CUST2222,Alaa Gaber,20.0,male,alaa.gaber@hotmail.com,321.65,2023-11-07,Home,3.0
1223,CUST2223,Mark Ali,90.0,female,mark.ali@gmail.com,92.17,2025-07-11,Other,3.0
1224,CUST2224,Sara Mahmoud,15.0,female,sara.mahmoud@yahoo.com,760.72,2025-06-17,Clothing,5.0
1225,CUST2225,Mark Hassan,15.0,male,mark.hassan@yahoo.com,35.74,2020-12-30,Home,5.0
1226,CUST2226,Ali Ibrahim,20.0,male,ali.ibrahim@yahoo.com,235.96,2025-02-14,Clothing,5.0
1227,CUST2227,Ali Gaber,20.0,female,ali.gaber@gmail.com,720.59,2023-11-06,Clothing,3.0
1228,CUST2228,John Ibrahim,82.0,female,john.ibrahim@gmail.com,978.34,2024-09-03,Other,1.0
1229,CUST2229,Lina Mahmoud,20.0,female,lina.mahmoud@gmail.com,972.71,2024-06-05,Toys,3.0
1230,CUST2230,Lina Hassan,20.0,female,lina.hassan@yahoo.com,98.1,2024-10-05,Other,1.0
1231,CUST2231,Lina Hassan,20.0,male,lina.hassan@gmail.com,608.34,2025-03-07,Other,5.0
1232,CUST2232,Lina Mahmoud,15.0,female,lina.mahmoud@yahoo.com,864.48,2023-02-16,Toys,5.0
1233,CUST2233,Mark Mahmoud,20.0,female,mark.mahmoud@hotmail.com,614.65,2023-06-21,Electronics,3.0
1234,CUST2234,Sara Hassan,20.0,female,sara.hassan@hotmail.com,512.14,2023-04-19,Electronics,5.0
1235,CUST2235,Ali Smith,15.0,male,ali.smith@gmail.com,293.0,2020-12-30,Electronics,4.0
1236,CUST2236,John Smith,36.0,female,john.smith@hotmail.com,797.0,2024-05-20,Toys,4.0
1237,CUST2237,Ali Gaber,61.0,male,ali.gaber@gmail.com,580.13,2025-01-01,Other,4.0
1238,CUST2238,Fatma Mahmoud,15.0,male,fatma.mahmoud@hotmail.com,366.81,2024-06-15,Other,4.0
1239,CUST2239,Lina Ali,20.0,female,lina.ali@hotmail.com,140.35,2023-08-08,Toys,2.0
1240,CUST2240,Alaa Mahmoud,20.0,male,alaa.mahmoud@hotmail.com,167.11,2023-09-10,Toys,3.0
1241,CUST2241,Mark Smith,20.0,male,mark.smith@gmail.com,973.54,2023-06-07,Other,1.0
1242,CUST2242,John Mahmoud,20.0,female,john.mahmoud@hotmail.com,20.42,2024-10-01,Toys,3.0
1243,CUST2243,Sara Smith,20.0,male,sara.smith@yahoo.com,829.61,2023-10-05,Books,5.0
1244,CUST2244,Ahmed Ibrahim,20.0,female,ahmed.ibrahim@gmail.com,767.34,2025-06-10,Electronics,3.0
1245,CUST2245,Fatma Smith,15.0,female,fatma.smith@gmail.com,330.11,2023-01-16,Other,2.0
1246,CUST2246,Ali Mahmoud,20.0,male,ali.mahmoud@hotmail.com,535.87,2025-01-06,Electronics,1.0
1247,CUST2247,Fatma Hassan,15.0,male,fatma.hassan@hotmail.com,986.02,2022-12-24,Home,4.0
1248,CUST2248,Lina Ali,51.0,female,lina.ali@hotmail.com,139.4,2024-07-05,Books,5.0
1249,CUST2249,Ahmed Ali,20.0,male,ahmed.ali@gmail.com,863.48,2022-10-31,Toys,3.0
1250,CUST2250,Ahmed Ali,20.0,male,ahmed.ali@gmail.com,509.8973789316026,2025-01-18,Other,3.0
1251,CUST2251,Fatma Gaber,20.0,male,fatma.gaber@gmail.com,67.6,2024-05-12,Home,1.0
1252,CUST2252,John Ali,20.0,female,john.ali@yahoo.com,420.72,2023-05-02,Clothing,2.0
1253,CUST2253,Fatma Ali,15.0,female,fatma.ali@yahoo.com,284.8,2023-06-28,Other,5.0
1254,CUST2254,Fatma Hassan,20.0,female,fatma.hassan@gmail.com,244.38,2025-02-14,Books,1.0
1255,CUST2255,Sara Ibrahim,20.0,female,sara.ibrahim@gmail.com,557.95,2024-06-29,Electronics,5.0
1256,CUST2256,Ahmed Smith,15.0,male,ahmed.smith@hotmail.com,754.51,2024-01-18,Electronics,2.0
1257,CUST2257,John Ali,35.0,male,john.ali@hotmail.com,374.71,2022-11-26,Clothing,1.0
1258,CUST2258,Fatma Ibrahim,20.0,male,fatma.ibrahim@gmail.com,481.85,2024-10-13,Other,1.0
1259,CUST2259,Mark Smith,15.0,male,mark.smith@yahoo.com,653.34,2023-02-12,Home,4.0
1260,CUST2260,John Mahmoud,65.0,female,john.mahmoud@gmail.com,574.72,2025-02-25,Clothing,4.0
1261,CUST2261,Alaa Ibrahim,51.0,female,alaa.ibrahim@hotmail.com,801.49,2024-07-09,Other,3.0
1262,CUST2262,Ahmed Smith,20.0,male,ahmed.smith@hotmail.com,144.72,2024-04-10,Books,1.0
1263,CUST2263,Ahmed Gaber,15.0,female,ahmed.gaber@yahoo.com,768.15,2025-05-20,Toys,3.0
1264,CUST2264,Mark Ali,48.0,female,mark.ali@gmail.com,585.62,2022-11-18,Books,2.0
1265,CUST2265,Sara Ali,20.0,female,sara.ali@gmail.com,475.61,2025-07-17,Home,5.0
1266,CUST2266,Lina Smith,49.0,male,lina.smith@gmail.com,280.36,2024-03-22,Other,5.0
1267,CUST2267,Ahmed Ibrahim,20.0,male,ahmed.ibrahim@yahoo.com,814.36,2023-10-15,Home,1.0
1268,CUST2268,Lina Ibrahim,20.0,male,lina.ibrahim@hotmail.com,175.5,2024-05-25,Other,2.0
1269,CUST2269,John Smith,20.0,female,john.smith@gmail.com,227.25,2024-05-23,Books,2.0
1270,CUST2270,Alaa Ibrahim,15.0,male,alaa.ibrahim@yahoo.com,342.32,2023-06-21,Home,5.0
1271,CUST2271,Ali Ali,20.0,male,ali.ali@gmail.com,538.81,2024-11-20,Home,5.0
1272,CUST2272,Fatma Ibrahim,31.0,female,fatma.ibrahim@gmail.com,727.25,2023-11-24,Other,4.0
1273,CUST2273,Fatma Ibrahim,20.0,female,fatma.ibrahim@hotmail.com,162.53,2025-01-20,Home,3.0
1274,CUST2274,John Mahmoud,15.0,male,john.mahmoud@yahoo.com,6.42,2024-08-23,Toys,2.0
1275,CUST2275,Ahmed Mahmoud,15.0,male,ahmed.mahmoud@yahoo.com,653.18,2024-11-09,Toys,1.0
1276,CUST2276,Alaa Hassan,77.0,male,alaa.hassan@gmail.com,947.43,2024-10-01,Clothing,5.0
1277,CUST2277,Ahmed Gaber,20.0,male,ahmed.gaber@gmail.com,940.11,2020-12-30,Electronics,3.0
1278,CUST2278,Ahmed Gaber,15.0,male,ahmed.gaber@hotmail.com,155.92,2024-04-21,Home,1.0
1279,CUST2279,John Hassan,15.0,female,john.hassan@yahoo.com,823.84,2020-12-30,Other,1.0
1280,CUST2280,Fatma Hassan,32.0,female,fatma.hassan@yahoo.com,788.14,2022-11-10,Other,5.0
1281,CUST2281,Ahmed Smith,55.0,male,ahmed.smith@gmail.com,986.3,2025-03-26,Electronics,3.0
1282,CUST2282,Ali Ibrahim,20.0,male,ali.ibrahim@yahoo.com,56.47,2024-08-24,Home,3.0
1283,CUST2283,Lina Ibrahim,15.0,male,lina.ibrahim@yahoo.com,333.17,2024-04-11,Toys,4.0
1284,CUST2284,John Hassan,20.0,male,john.hassan@hotmail.com,438.39,2023-04-11,Electronics,4.0
1285,CUST2285,Alaa Hassan,43.0,male,alaa.hassan@yahoo.com,836.11,2023-06-01,Other,3.0
1286,CUST2286,John Mahmoud,15.0,male,john.mahmoud@hotmail.com,884.5,2024-08-15,Home,2.0
1287,CUST2287,Fatma Mahmoud,15.0,female,fatma.mahmoud@gmail.com,704.74,2020-12-30,Toys,3.0
1288,CUST2288,Sara Mahmoud,20.0,female,sara.mahmoud@hotmail.com,379.05,2024-06-27,Clothing,3.0
1289,CUST2289,Sara Gaber,20.0,female,sara.gaber@yahoo.com,645.64,2023-07-18,Electronics,3.0
1290,CUST2290,Sara Ibrahim,20.0,female,sara.ibrahim@gmail.com,748.21,2023-10-02,Other,2.0
1291,CUST2291,John Mahmoud,20.0,female,john.mahmoud@yahoo.com,331.71,2024-02-22,Clothing,3.0
1292,CUST2292,Mark Ali,20.0,female,mark.ali@yahoo.com,959.93,2024-11-17,Toys,3.0
1293,CUST2293,John Gaber,78.0,male,john.gaber@yahoo.com,878.9,2022-12-10,Home,1.0
1294,CUST2294,Fatma Hassan,20.0,female,fatma.hassan@yahoo.com,741.76,2022-11-14,Home,5.0
1295,CUST2295,John Gaber,20.0,male,john.gaber@hotmail.com,329.58,2023-10-09,Toys,4.0
1296,CUST2296,Fatma Smith,15.0,female,fatma.smith@gmail.com,68.86,2024-09-17,Toys,4.0
1297,CUST2297,Lina Smith,28.0,male,lina.smith@hotmail.com,512.36,2023-06-24,Clothing,1.0
1298,CUST2298,Ahmed Smith,20.0,female,ahmed.smith@gmail.com,312.14,2024-07-26,Clothing,5.0
1299,CUST2299,Alaa Hassan,20.0,male,alaa.hassan@hotmail.com,485.41,2023-11-30,Books,3.0
1300,CUST2300,Fatma Mahmoud,15.0,female,fatma.mahmoud@yahoo.com,557.38,2025-07-08,Electronics,5.0
1301,CUST2301,Ali Hassan,15.0,male,ali.hassan@gmail.com,841.55,2024-10-26,Books,2.0
1302,CUST2302,Ahmed Smith,20.0,male,ahmed.smith@yahoo.com,509.8973789316026,2020-12-30,Other,3.0
1303,CUST2303,Ali Hassan,15.0,male,ali.hassan@yahoo.com,927.29,2023-11-25,Home,3.0
1304,CUST2304,Mark Smith,20.0,male,mark.smith@hotmail.com,766.28,2025-02-07,Electronics,2.0
1305,CUST2305,Fatma Ibrahim,15.0,male,fatma.ibrahim@yahoo.com,630.39,2023-12-29,Clothing,5.0
1306,CUST2306,Alaa Mahmoud,20.0,male,alaa.mahmoud@yahoo.com,712.47,2020-12-30,Clothing,4.0
1307,CUST2307,Ahmed Smith,15.0,female,ahmed.smith@hotmail.com,987.16,2025-04-23,Toys,1.0
1308,CUST2308,Lina Ali,25.0,male,lina.ali@hotmail.com,129.05,2023-12-05,Books,4.0
1309,CUST2309,Alaa Ali,20.0,male,alaa.ali@yahoo.com,305.61,2023-10-06,Clothing,3.0
1310,CUST2310,Mark Gaber,34.0,female,mark.gaber@hotmail.com,65.4,2025-06-30,Books,5.0
1311,CUST2311,Ali Gaber,20.0,female,ali.gaber@gmail.com,764.36,2024-03-08,Electronics,3.0
1312,CUST2312,John Ali,20.0,male,john.ali@hotmail.com,96.81,2024-04-05,Other,4.0
1313,CUST2313,Fatma Gaber,15.0,male,fatma.gaber@hotmail.com,490.35,2024-08-03,Books,5.0
